fecha;ica_expo_total;ica_impo_total;ica_saldo;ica_expo_pp;ica_expo_moa;ica_expo_moi;ica_expo_ce;ica_impo_bk;ica_impo_bi;ica_impo_cyl;ica_impo_piezas;ica_impo_bc;ica_impo_vehic;ica_impo_resto
2007-10-01;5580.779716909999;4400.47768436;1180.3020325499983;1196.8561865999998;2060.080213609999;1617.8841042;705.9592125;973.90047441;1542.7552724100003;229.57093314;842.3186943100002;559.6124567900002;242.61397609;9.70587721
2007-11-01;5424.214016389998;4384.4998271800005;1039.7141892099971;1002.4190323500004;1988.657932939999;1702.5724844299984;730.5645666699999;1084.3828870700002;1465.1707124000002;194.23902003000003;817.8140827400001;548.3629484400001;265.75948942;8.77068708
2007-12-01;5786.649493790001;3881.333625869999;1905.3158679200012;1225.1208033000005;1979.9080721300013;1922.5556380899995;659.0649802699999;1104.1018484499991;1236.89687487;185.12705353999996;665.05569398;458.35544381000005;223.82173467;7.97497655
2008-01-01;5818.32826609;4478.526454259999;1339.8018118300015;1612.6778957899996;2058.1196480399994;1488.6798474400002;658.85087482;1167.9299639999997;1613.1040491499996;101.67576429;783.9918682299997;495.34833916;308.33768537000003;8.138784059999999
2008-02-01;5225.658045969997;4209.776815439999;1015.881230529998;1181.733778989999;1787.223142439997;1462.3629020400012;794.3382225;1141.4776984499997;1530.91874903;129.58101441000002;640.6294306200001;462.2721181099997;296.71934527;8.17845955
2008-03-01;4990.844420660001;4163.39683265;827.4475880100008;1034.26980941;1503.70844112;1710.0082387600012;742.8579313699998;982.95624254;1428.4301062699997;191.3808003;776.91620093;434.2838365199999;340.09860937;9.33103672
2008-04-01;5845.656352610001;4929.5734442600005;916.0829083500004;1553.89211762;1799.6203219900012;1669.6850357799997;822.45887722;1086.99528327;1785.45174738;329.47368912;880.8256656099998;518.0566087200001;319.27136394;9.49908622
2008-05-01;6240.288925699999;5200.464704700001;1039.824220999998;1652.4091866899992;2266.4451394300017;1772.5898697699986;548.8447298099999;1053.80184191;1769.05693781;641.6948457999997;888.7287934900003;505.5665305500004;332.72600693000004;8.88974821
2008-06-01;5407.031526669999;5195.991739640001;211.03978702999848;1443.3685642999994;1713.3751385099986;1741.8530373300005;508.4347865300002;989.1961011899998;1758.852617840001;731.43706363;864.5760979400001;482.6645485;360.04148791999995;9.22382262
2008-07-01;7010.518236980002;6046.82699384;963.6912431400024;2096.33024948;2243.0958028000005;1973.0302213300015;698.0619633700003;1199.43636295;2123.86335594;796.7525801900002;996.6913552099998;548.96388788;370.70454388;10.41490779
2008-08-01;7366.700279969999;5158.74708221;2207.953197759999;1723.1905579599993;2609.86894139;2141.18812438;892.45265624;1057.9620981799997;1825.54911507;452.87834505;935.54573541;534.66937119;342.75546701;9.3869503
2008-09-01;6918.725594860006;5310.894733420001;1607.8308614400048;1434.8924777500015;2517.614768529999;2298.1789372600056;668.0394113199998;1065.8843010000005;1908.50482476;425.0000780699999;947.1734026900004;594.19017929;359.14631172;10.995635890000004
2008-10-01;6061.192407920006;5128.95839239;932.2340155300062;1115.033932000001;2172.772612980004;2141.8744457100006;631.5114172299999;1085.9938254300002;1899.32783001;248.29456963;927.2106820799996;623.86797327;334.84455851;9.41895346
2008-11-01;4902.924954899999;4182.293451260001;720.6315036399974;700.7574552899993;1747.1740888600018;2022.3500090999985;432.64340164999993;1020.2480822700004;1411.37770895;146.39143507000003;782.6690170100002;518.4342925200001;294.7863766700001;8.386538770000001
2008-12-01;4230.970419800001;3457.00171288;773.9687069200008;653.1618900800001;1486.9784568700002;1641.5672879400013;449.2627849099999;923.6730696099996;1171.5292148100002;138.69692708999995;533.6691690700001;466.2769107;214.20026115;8.956160449999999
2009-01-01;3714.7217961699976;2760.0656236899995;954.656172479998;708.2140612499995;1488.44140323;1090.46025159;427.6060801;618.6518954;1015.41554374;93.24857419;520.25358712;379.5459339;123.7302187;9.21987064
2009-02-01;3944.7629905999984;2663.27301001;1281.4899805899986;687.5396085200003;1559.0695233699998;1195.6753934100002;502.4784652999999;615.08737078;891.73731588;165.44992984;448.42292532;356.83120174;177.54453329;8.199733160000001
2009-03-01;4263.70691454;2888.35593094;1375.3509836000003;842.2795077900008;1558.86685517;1371.89536671;490.66518487;644.75944312;1039.6020241;89.37389495000001;524.68264326;414.66447002;164.64234926;10.63110623
2009-04-01;5052.296555149998;2776.62132511;2275.675230039999;1170.9814853499995;1826.83913005;1353.26044478;701.21549497;584.45929332;941.15323792;185.52724402;484.23721803;400.20734681;166.43190163;14.605083379999998
2009-05-01;5203.363115449999;2660.0054315000007;2543.3576839499983;1047.25211587;1991.17199754;1568.2524548499998;596.6865471899999;537.90104452;844.09176181;207.72959774;513.98869643;357.58200930000004;187.42099911000005;11.29132259
2009-06-01;5211.30189334;3618.92757191;1592.3743214300002;810.9687669299996;2153.83726771;1646.44847257;600.0473861299998;953.15967897;993.27424129;431.32129465;606.76237733;391.51988662;229.14168474;13.74840831
2009-07-01;4924.716174380002;3588.91326078;1335.8029136000014;804.4282442800001;1997.27515884;1626.0025613900002;497.01020987;732.7111788999999;1071.67345431;453.15656403;682.08364095;436.66572328;201.29499965;11.32769966
2009-08-01;4351.908532070003;3255.18471978;1096.7238122900037;832.28266755;1639.31424496;1523.61109062;356.7005289400001;665.76268973;985.93698715;377.5383622;619.83127984;382.58511544;213.67431569;9.85596973
2009-09-01;4530.722964509997;3665.91725513;864.8057093799971;553.9898734100001;1774.21670707;1744.94172864;457.5746553899998;865.0010350800001;1190.09902747;189.86353183;722.5623084299999;472.90469611;214.74211145;10.74454476
2009-10-01;4807.72672213;3656.23696445;1151.4897576800004;497.7394748699999;1787.65807895;1831.05408393;691.27508438;842.51705008;1210.57488097;172.50411112;711.7066926599999;463.18558731;245.49896065;10.24968166
2009-11-01;4872.384002690004;3651.18536619;1221.1986365000048;545.1996396500002;1781.99753802;1976.12585872;569.0609663;860.23780298;1216.81965764;105.13245114;709.00460177;487.39184407;263.22528378;9.37372481
2009-12-01;4794.484975099998;3601.58288106;1192.9020940399987;756.1024881000003;1666.13408097;1805.96442393;566.2839820999999;818.3884833200001;1160.42060054;155.34582744;686.04318656;444.72168925;324.89535945999995;11.76773449
2010-01-01;4408.1579867;3209.1928459700007;1198.9651407299991;799.5082103499997;1456.88710128;1554.01762482;597.74505025;663.5447142999999;1091.10812448;144.37967006;601.89409501;444.1371449;250.12377699;14.00532023
2010-02-01;3958.948565239999;3455.0710790100006;503.8774862299984;544.7270904199999;1363.44690455;1481.63965546;569.1349148099999;804.51015018;1129.01700613;146.92634044;617.4764598099999;425.15399682;321.91409566000004;10.073029969999997
2010-03-01;4687.49526522;4402.85408075;284.64118446999964;920.2400537100008;1206.49822176;1930.51612196;630.2408677899998;1000.17765539;1422.347716;243.01275285;850.57730861;523.0080440400001;347.33596339;16.394640470000002
2010-04-01;6208.021781589999;4101.00544529;2107.0163362999983;1781.8859912000005;1935.12814299;1945.87695037;545.1306970299999;831.1488897300001;1340.80384119;268.35527235;869.63502071;476.53622882;299.98967243;14.536520060000004
2010-05-01;6502.822667649999;4575.37831366;1927.4443539899996;2042.03174628;2032.42178852;1878.96380367;549.4053291800001;835.9105199500001;1362.65325377;587.3449736499999;959.50667415;481.1698015;337.16456335000004;11.62852729
2010-06-01;6369.262842410002;5151.02501749;1218.237824920002;1901.6336677000004;2022.86325187;2026.28251304;418.4834098;981.81134369;1497.61019669;813.91476425;956.17152446;516.99217016;375.08702027;9.43799797
2010-07-01;5983.804099649999;5290.504700019999;693.2993996300002;1489.7711319800007;2072.22732962;1989.63457531;432.17106274;922.46519528;1593.38168707;815.68825463;1013.27500599;536.60648794;398.00918261;11.078886499999998
2010-08-01;6382.989201809995;5355.477889229999;1027.5113125799962;1844.0300141999996;2149.96635442;1982.18456672;406.8082664700001;998.98565814;1688.72517155;494.90676068;1163.45316316;546.16565798;452.15106073;11.09041699
2010-09-01;6374.983826709999;5336.94397937;1038.0398473399991;1256.4180033299997;2217.15406262;2355.19504275;546.21671801;1144.41852927;1626.56936427;328.04276949;1138.09115056;652.2556131499999;437.04530332;10.521249309999998
2010-10-01;5898.59780158;4950.86517118;947.7326303999998;903.9929669299996;2291.71446329;2164.86184876;538.0285225999999;1008.05610068;1600.30992159;250.39929846;1077.1636809;588.8271976599999;415.19355;10.91542189
2010-11-01;5915.330075390001;5575.504155120001;339.8259202700001;777.8013458800004;2106.69346054;2257.4026908;773.43257817;1172.85598551;1759.63148929;309.72754161;1203.05834152;689.49571853;430.102382;10.632696660000008
2010-12-01;5484.0329354700025;5388.75539526;95.27754021000236;886.5262900399998;1816.10043851;2263.04172582;518.3644811;1373.76094956;1575.19639741;362.51934064;1008.41187771;639.93713245;417.555959;11.373738489999996
2011-01-01;5185.12354546;4889.206850579999;295.9166948800012;1039.3365167200004;1805.65731234;1866.16816755;473.96154885;947.3596164;1591.95248295;381.85364171;959.88139675;594.1245587799999;404.08841034;9.94674365
2011-02-01;5398.023315269998;4764.29308642;633.7302288499986;1080.5782031100011;1851.27001422;1862.23143315;603.9436647900001;1048.81878418;1516.38155498;377.77733367;877.1100205;530.46370637;403.97288587;9.768800850000002
2011-03-01;6098.10815367;5641.593166619999;456.51498705000176;1487.9160594399998;1997.38948475;1954.70040504;658.10220444;1113.94205157;1730.75745154;609.39549588;1091.93216496;626.11694133;452.48576708;16.96329425999999
2011-04-01;7042.8725553700015;5532.902201240001;1509.9703541300005;1739.8402952700003;2379.4740024400003;2395.44179366;528.116464;1029.68656428;1635.59366692;597.72317914;1199.48406771;616.02722196;436.69357101;17.693930220000002
2011-05-01;7932.877810639992;6489.835200090002;1443.04261054999;2238.128466489999;2881.7471461;2420.54643092;392.4557671299999;1100.98094216;1867.68885323;1069.43330598;1279.94389066;648.07011125;504.29554239;19.422554419999997
2011-06-01;7816.976004479997;6704.550250990002;1112.4257534899953;2154.4119663;2609.8479388600003;2642.8269275;409.8891718200001;1193.7501963;1817.27514733;1364.5284808499998;1289.9840289;657.13605576;364.13085014;17.745491709999996
2011-07-01;7225.604537930001;6858.54475622;367.0597817100015;1903.232498310001;2313.91809672;2496.56553488;511.88840802;1024.39893221;1906.26834494;1519.99140335;1337.17404742;645.60648915;406.38734541;18.71819374
2011-08-01;8328.461019509998;7671.06005752;657.400961989998;2241.67782489;2729.69531657;2787.96429618;569.12358187;1272.3938836900002;2155.40834042;1360.7364028099998;1565.85037942;749.0394426900001;547.35926418;20.27234431
2011-09-01;7718.197658880003;6888.513344819999;829.684314060004;2049.483965160001;2474.14413467;2637.12957219;557.43998686;1304.01236536;2138.01017078;689.90588716;1499.70991367;782.14022258;455.66812503;19.06666024
2011-10-01;7435.417991250002;6303.01564037;1132.402350880002;1591.79846482;2575.63106326;2640.42767536;627.5607878100001;1142.32697439;2001.17874026;518.8041827;1375.86310775;730.87151189;513.47085847;20.50026491000001
